text,label,agreement,predicted,error,correct,confidence,predicted_proba_true_class
"1.3.9. Amennyiben Eladó minden gondossága és körültekintése ellenére hibás ár kerül feltüntetésre a weboldalon, akkor az Eladó nem köteles a terméketszolgáltatást hibás áron szállítani, hanem felajánlhatja a helyes áron történő szállítást, amelynek ismeretében a Vásárló elállhat vásárlási szándékától. Vásárlót ezen elállási jog indokolás nélkül megilleti.",2,1.0,4,2,False,0.25310588,0.2096597
"Hibás árnak minősül különösen, de nem kizárólagosan: nyilvánvalóan téves, a termék közismert, általánosan elfogadott vagy becsült árától, vagy a piaci árszintjétől jelentősen eltérő ár, ideértve a feltűnő értékaránytalanság esetét is; valamint esetleg rendszerhiba miatt megjelenő 0 Ft-os vagy 1 Ft-os ár.",3,1.0,4,1,False,0.25347298,0.23159322
"1.3.10. A megrendelés elektronikus úton megkötött szerződésnek minősül, amelyre a Polgári Törvénykönyvről szóló 2013. évi V. törvény, az Elektronikus Kereskedelmi Szolgáltatások, valamint az információs társadalommal összefüggő szolgáltatások egyes kérdéseiről szóló évi CVIII. törvényben foglaltak irányadók.",1,1.0,4,3,False,0.25279424,0.199857
"1.3.11. Az eMAG bizonyos esetekben együttműködik adományozási program keretében alapítványokkal. Az együttműködés keretében az eMAG a vásárlói számára a vásárlási folyamat során az eMAG által forgalmazott termékek körébenAdományozok gombot biztosít a www.emag.hu platformon, amelynek segítségével a vásárlók a vásárlásaik során előre meghatározott fix összegű, vagy egyéb általuk meghatározott összegben támogathatják az alapítványt.A megrendelés véglegesítése után nem áll módunkban visszatéríteni az adomány összegét, a vásárló ennek tárgyában sem az alapítvány, sem az eMAG felé követelést nem támaszthat.",2,1.0,4,2,False,0.25290197,0.2097509
"1.3.12. A Weboldalon megrendelést leadó ÜgyfélVásárló tudomásul veszi, hogy a Weboldalon keresztül történő értékesítés kizárólag végfelhasználók részére történik. A weboldalon keresztül vásárolt termékek kereskedelmi célú újra, vagy tovább értékesítése nem megengedett. ÜgyfélVásárló a jelen ÁFF elfogadásával ezen tényt visszavonhatatlanul tudomásul veszi, és minden ezzel kapcsolatos kártérítési vagy egyéb igényérvényesítésről kifejezetten Mindezek alapján tehát amennyiben az ÜgyfélVásárló ezen pontot megszegve kereskedelmi újra vagy tovább értékesítés céljából vásárol és értékesít, és ebből eredően őt bármilyen kár, illetve vagyoni hátrány éri (ideértve különösen, de nem kizárólagosan: kötbér), köteles ezt a kárt saját maga viselni, tekintettel arra, hogy a jelen pont alapján az eMAG felelőssége e tekintetben teljes egészében kizárt. A jelen pontot a Felek mind a szerződésszegéssel mind pedig a szerződésen kívüli károkozásért való felelősség tekintetében alkalmazzák. Felek az egyértelműség kedvéért rögzítik, hogy a jelen pont csak és kizárólag a kereskedelmi célú újra vagy tovább értékesítésekből eredő kártérítési és egyéb igényekre vonatkozik, amely nem érinti a Felek egyéb kártérítési igényeit.",1,1.0,4,3,False,0.25273064,0.19988441
"1.3.13. VásárlóÜgyfél által az eMAG ellen kártérítési igény érvényesítése kizárt, ide nem értve a termékfelelősség körébe tartozó olyan kártérítéseket, amelyek esetén az életet, tesi épséget vagy az egészséget érte a károkozás. Kivételnek minősülnek az olyan károk is, amelyeket az eMAG szándékosan vagy súlyosan hanyag módon okozott az ÜgyfélVásárló részére. Felek rögzítik, hogy az eMAG csak és kizárólag a tipikus, előre látható és ténylegesen bekövetkezett károkért vállal fellelőséget, minden egyéb esetben kizárja azt.",3,1.0,4,1,False,0.25293055,0.23197666
"5.1. A Weboldalon szereplő Termékek árai forintban értendők és tartalmazzák az ÁFA-t, valamint a környezetvédelmi termékdíj-köteles termékek esetén a környezetvédelmi termékdíjat.",5,1.0,4,1,False,0.25314838,0.10568322
"5.2. A vásárlónak jogában áll eldönteni, hogy a megrendelését, az elérhető fizetési módok közül (beleértve az előre fizetést is) melyiket választja. Egyes fizetési módok többletköltséggel járhatnak, amelyről az eMAG a Megrendelés során tájékoztatja a vásárlót. Az általános forgalmi adóról szóló 2007. évi CXXVII. törvény (Áfa tv.) alkalmazásában nem minősül előlegfizetésnek, ha az ellenértéket megfizetni köteles fél saját döntése alapján előbb fizet, mint a teljesítési időpont. Az ár, a fizetési mód és a fizetési határidő minden Megrendelésben meg van jelölve. Az Eladó számlát bocsát ki a Vásárló számára a megrendelt Termékeket illetően, a Vásárló kötelessége továbbítani a számla hatályos jogszabályok szerinti kibocsátásához szükséges összes adatot és információt.",1,1.0,4,3,False,0.25269434,0.19990072
"5.3. A számlán minden rögzített Megrendelés esetében feltüntetésre kerül a megvásárolni kívánt Termékek vételára, a fizetési mód, illetve a fizetési határidő. Az Eladó a hatályos jogszabályoknak megfelelő számlát állít ki a megrendelt és kiszállításra kerülő Termékekről. A Vásárló felelőssége, hogy a kiállításra kerülő számlához minden, rá vonatkozó adatot a valóságnak megfelelően rögzítsen. Ennek elmulasztása, illetve hiányos vagy hibás rögzítése esetén az Eladó nem kötelezhető új számla kiállítására.",3,1.0,4,1,False,0.25297815,0.23194304
"5.4. Amennyiben a számla jövedéki terméket tartalmaz, továbbértékesítés esetén a jövedéki termék származásának igazolására nem alkalmas.",3,1.0,4,1,False,0.25327495,0.23173569
"5.5. Az eMAG az értékesített Termékekről szóló számlát elsősorban elektronikus úton bocsátja a Vásárló rendelkezésére. A kiállított számla elektronikus formában elérhető az Ügyfél Saját fiókjából, illetve elektronikus üzenet (e-mail) formájában az elérési link megküldésre kerül a Saját fiókban megadott e-mail címre.",4,1.0,4,0,True,0.25305277,0.25305277
"5.6. Amennyiben a Saját fiókban a számlázással összefüggő információk beleértve a kiállított számlátszámlákat több mint negyvennyolc (48) órán át nem érhetőek el, úgy a Vásárló erről írásban tájékoztathatja az eMAG ügyfélszolgálatát.",5,1.0,4,1,False,0.25350183,0.10588575
"5.7. Az 5.1-5.4. pontban részletezett eljárás csak azon Termékekre és Szolgáltatásokra vonatkozik, amelyeket az eMAG forgalmaz és értékesít.",5,1.0,4,1,False,0.2532286,0.105732076
"5.8. Payment by 1 click (Fizetés 1 kattintással) fizetési mód: a Weboldalba integrált fizetést feldolgozó szolgáltató által nyújtott fizetési szolgáltatás, amely az Ügyfelek (Vásárlók) számára online bankkártyás fizetési lehetőséget biztosít a Weboldalon történő vásárlás során.",4,1.0,4,0,True,0.25343218,0.25343218
5.9.1. Ezt a fizetési módot az ÜgyfélVásárló az alábbiak szerint aktiválhatja:,5,1.0,4,1,False,0.2533016,0.10577734
"5.9.1.1. Bármikor aktiválható a Payment by 1 click (Fizetés 1 kattintással) fizetési mód, ha az ÜgyfélVásárló Saját fiókjában a Bankkártyáim menüpontba lép és kiválasztja a Bankkártya hozzáadása opciót. Az ÜgyfélVásárló ezt követően a fizetést feldolgozó szolgáltató fizetési felületére kerül átirányításra, ahol bankkártya- adatait megadva egy 70,- forint összegű online bankkártyás fizetést kell végrehajtania a bankkártyája beazonosításához, validálásához. Miután a bankkártyát kibocsátó bank beazonosította a bankkártyát, a Payment by 1 click (Fizetés 1 kattintással) fizetési mód automatikusan aktiválásra kerül és az így regisztrált bankkártyához Token kerül létrehozásra. Ettől az időponttól kezdve az ÜgyfélVásárló használhatja a Payment by 1 click (Fizetés 1 kattintással) fizetési módot bankkártyája Tokenje segítségével az általa leadott jövőbeni rendelések során történő fizetéskor. Fontos: Az ÜgyfélVásárló bankkártyáján a kártyakibocsátó bank a 70,- forintos összeget zárolja az ÜgyfélVásárló által megadott bankkártya-adatok, így a bankkártya beazonosítása céljából, azonban ez az összeg nem kerül levonásra az ÜgyfélVásárló bankkártyájáról.",1,1.0,4,3,False,0.25293404,0.19979496
"5.9.1.2. A Payment by 1 click (Fizetés 1 kattintással) fizetési mód a Megrendelés leadásakor is aktiválható: amikor az ÜgyfélVásárló lead egy Megrendelést, fizetési módként a bankkártyás fizetést választja és aktiválja a Payment by 1 click (Fizetés 1 kattintással) fizetési módot, Ezt követően a fizetést feldolgozó szolgáltató fizetési felületére kerül átirányításra, ahol bankkártya-adatait megadja, majd véglegesíti a Megrendelést. A fizetés teljesítéséről szóló visszaigazolást követően az adott bankkártya Tokenje által elérhető a jövőbeni Megrendelések kifizetéséhez.",3,1.0,4,1,False,0.2530274,0.23190781
"5.9.1.3. A Payment by 1 click (Fizetés 1 kattintással) fizetési mód a Megrendelés leadása után is aktiválható, ha az ÜgyfélVásárló lead egy Megrendelést, fizetési módként a bankkártyás fizetést választja, de ekkor még nem aktiválja a Payment by 1 click (Fizetés 1 kattintással) fizetési módot. A fizetés teljesítéséről szóló visszaigazolást követően az ÜgyfélnekVásárlónak lehetősége van a Megrendeléshez használt bankkártyája adatainak elmentésére a Payment by 1 click (Fizetés 1 kattintással) fizetési mód aktiválásával. Az adott bankkártya Tokenje által elérhető a későbbiekben a jövőbeni Megrendelésekhez kifizetésére. A jelen pontban (5.7.) foglaltaknak megfelelően a Payment by 1 click (Fizetés 1 kattintással) fizetési mód aktiválása során az ÜgyfélVásárló által megadott bankkártya-adatokhoz egy Token kerül hozzárendelésre, így az elérhető a későbbiekben a jövőbeni Megrendelésekhez, azok kifizetése céljából. A Payment by 1 click (Fizetés 1 kattintással) fizetési mód aktiválása után az ÜgyfélVásárló anélkül fizetheti ki az általa leadott Megrendeléseket, hogy bankkártyája adatait újból meg kelljen adnia. Az eMAG felhívja Payment by 1 click (Fizetés 1 kattintással) fizetési módot beállító Ügyfelek és Vásárlók figyelmét arra, hogy ilyen típusú beállítások alkalmazása esetén, az esetleges illetéktelen hozzáférés elkerülése érdekében, nem javasolt védelem nélküli, automatikus bejelentkezési módot telepíteni az informatikai eszközökön, a teljesség igénye nélkül: laptopon, mobil telefonon vagy tableten, illetve bejelentkezve maradni a fiókban.",3,1.0,4,1,False,0.25291872,0.23198394
"5.9.2. Bankkártyája adatainak megadásával az ÜgyfélVásárló megerősíti, hogy a Payment by 1 click (Fizetés 1 kattintással) fizetési módról előzetes tájékoztatást kapott és elfogadta ezen fizetési módra vonatkozó jelen feltételeket.",3,1.0,4,1,False,0.2531352,0.23183231
"5.9.3. Az eMAG nem tárolja az ÜgyfélVásárló bankkártya-adatait, azok az eMAG számára nem elérhetők és nem kerülnek továbbításra. Ezen fizetési mód a PayU (székhely: 60-166 Poznan, Grunwaldzka, Lengyelország) által működtetett és biztosított. Minderről az ÜgyfélVásárló a fizetési mód kiválasztását és aktiválását megelőzően tájékoztatást kap és adatai PayU SA általi kezeléséhez hozzájárul.",4,1.0,4,0,True,0.25316757,0.25316757
"5.9.4. Az Ügyfél felel a Saját fiókjába történő belépésért, annak adott esetben történő automatikussá tételéért és a belépéshez szükséges jelszó meghatározásáért, megadásáért, valamint annak harmadik személy részére történő esetleges továbbításáért, hozzáférhetővé tételéért. Az ezekből eredő mindennemű felelősség az Ügyfelet A Saját fiókból leadott megrendelésért és az ahhoz kapcsolódó mindennemű, ügyféloldali tevékenységért a Saját fiók tulajdonosa felel, az eMAG e- tekintetben felelősségét kizárja.",5,1.0,4,1,False,0.2529719,0.10558171
"5.9.5. Az ÜgyfélVásárló több bankkártya adatait is megadhatja, így ezek tekintetében aktiválhatja a Payment by 1 click (Fizetés 1 kattintással) fizetési módot. Egy bankkártyához egy Token tartozik.",3,1.0,4,1,False,0.25340652,0.23164159
"5.9.6. Az ÜgyfélVásárló ezen fizetési módot valamely vagy mindegyik bankkártya vonatkozásában bármikor törölheti, így inaktiválja (azaz megszünteti) a Payment by 1 click (Fizetés 1 kattintással) fizetési módot a Saját fiókjában.",4,1.0,4,0,True,0.25319496,0.25319496
"1. Általános rendelkezések, ÁSZF hatálya",5,1.0,4,1,False,0.25303176,0.10563019
"1.1. Az Általános Szerződési Feltételek (a továbbiakban: ÁSZF) a MÁV Zrt., mint Vevő (a továbbiakban: Vevő) és az Eladó (a továbbiakban: Eladó, együtt: Felek) közötti, általános forgalmi adó nélkül számított 1.000.000 HUF-t el nem érő ellenértékű szerződések általános szerződési feltételeit tartalmazza.",3,1.0,4,1,False,0.25271606,0.23212549
1.2. A jelen ÁSZF hatálya alá tartozik a Ptk. tulajdonátruházó típusú szerződésekre vonatkozó rendelkezéseinek (Ptk. XIV. cím) megfelelő adásvételi szerződés.,4,1.0,4,0,True,0.25264567,0.25264567
"1.3. Jelen ÁSZF az Eladó által nyújtott teljesítésekre és egyéb szerződéses kötelezettségeire vonatkozó közös rendelkezéseket tartalmazza, míg az egyes specifikus rendelkezéseket az Egyedi Szerződéses Megállapodás tartalmazza.",2,1.0,4,2,False,0.25283083,0.20977782
1.4. Jelen ÁSZF a kihirdetés napjától hatályos.,3,1.0,4,1,False,0.25271413,0.23213081
2. Az ÁSZF elérhetősége,5,1.0,4,1,False,0.2530324,0.10564015
"2.1. Az ÁSZF-et a Vevő internetes honlapján (www.mavcsoport.hu) tárolható, megjeleníthető és nyomtatható módon ingyenesen közzéteszi.",5,1.0,4,1,False,0.25324738,0.10574499
2.2. Az ÁSZF módosításai során annak a legutóbbi módosítással egységes szerkezetbe foglalt szövegét a módosítás hatályba lépésével egyidejűleg a Vevő a honlapján közzéteszi.,5,1.0,4,1,False,0.25307256,0.10563937
3. A további dokumentummal kiegészített Egyedi Szerződéses Megállapodás (1. számú melléklet),5,1.0,4,1,False,0.25312233,0.1056755
3.1. A Felek a számla kibocsátását megelőzően a szerződéses akaratukat írásban pontosíthatják.,5,1.0,4,1,False,0.25340548,0.105833285
"3.2. Az írásban kötött adásvételi szerződésnek tartalmaznia kell a jelen ÁSZF-ben foglaltaktól való valamennyi eltérést jól látható és értelmezhető módon, figyelemfelhívó jelleggel, továbbá az alábbi adatokat: a) a Vevő adatait: aa) elnevezését, ab) székhelyét, ac) kapcsolattartó telefonszámát és e-mail címét, b) a Eladó adatait: ba) elnevezésétnevét, bc) székhelyétcímét, bd) pénzforgalmi számlaszámát, be) e-mail címét, bf) kapcsolattartó nevét, telefonszámát és e-mail címét, c) a létrejövő szerződés tárgyát képező adatokat: ca) a beszerzés tárgyát, megnevezését, cb) megrendelt áruk megnevezését, mennyiségét, nettó egységárait, cc) a szerződés ellenértékét, cd) a számlakibocsátás határidejét, ce) teljesítés helyét, az átvételi hely nyitvatartási idejét, cf) teljesítés határidejét, cg) utalást arra, hogy a nem szabályozott kérdések tekintetében a MÁV Zrt. nettó 1.000.000 Ft alatti árubeszerzésre vonatkozó Általános Szerződési Feltételei az irányadóak.",1,1.0,4,3,False,0.25277114,0.19986646
"3.3. Amennyiben az ÁSZF és az Egyedi Szerződéses Megállapodás azonos tárgyú előírásai között bármilyen eltérés van, ez utóbbi rendelkezései lesznek irányadók.",3,1.0,4,1,False,0.25286514,0.23202437
4. A szerződés tárgya,5,1.0,4,1,False,0.25312713,0.1056949
"4.1. Az adásvételi szerződés alapján az Eladó az áru tulajdonjogának átruházására, a Vevő a vételár megfizetésére és az áru átvételére köteles.",5,1.0,4,1,False,0.25295871,0.10557588
5. A teljesítés,5,1.0,4,1,False,0.25372407,0.106037214
"5.1. Az Eladó a Vevő beszerzéseit kezelő informatikai rendszere által generált megrendelés elfogadását követően köteles a megrendelés elfogadásának megfelelő teljesítésre az annak megfelelő mennyiségben, minőségben, határidőben és az abban meghatározott ellenérték fejében.",4,1.0,4,0,True,0.25317916,0.25317916
5.2. A teljesítési helyre történő szállítás költségeit az Eladó viseli.,5,1.0,4,1,False,0.25364596,0.10597439
"5.3. Az Eladó az Egyedi Szerződéses Megállapodásban megadott helyszínen, az abban megjelölt nyitvatartási időpontban köteles teljesíteni.",3,1.0,4,1,False,0.25328168,0.2317325
"5.4. Az Eladó köteles gondoskodni az áru jellegének megfelelő, annak sérülésmentes szállítását és tartós tárolását biztosító csomagolásról.",4,1.0,4,0,True,0.25360462,0.25360462
"5.5. Az Eladó kötelezettsége a megrendelt mennyiség leszállításával egyidejűleg a Vevő részére át kell adnia az alábbi dokumentumokat: a) a termék neve, rendeltetése, a gyártó vagy forgalmazó nevét tartalmazó dokumentum; b) a minőségmegőrzés szempontjából fontos tárolási körülmények leírása; c) az áru felhasználásánál szükséges esetleges elővigyázatossági előírások (adott esetben); d) magyar nyelvű műszaki és használati útmutató; e) jótállási jegy vagy azzal egyenértékű, jótállási jogok Vevő általi érvényesítéséhez szükséges dokumentum f) a minőségi átvételt igazoló dokumentum (adott esetben). g) építési termék esetén teljesítmény nyilatkozat ésvagy minőségi bizonyítvány",2,1.0,4,2,False,0.25286585,0.20976421
5.6. A teljesítést a Vevő az általa kiállított Teljesítésigazolásban (2. számú melléklet) igazolja.,3,1.0,4,1,False,0.25333288,0.23169379
6. A teljesítés határideje,5,1.0,4,1,False,0.25367212,0.10599937
"A teljesítést a lehető legrövidebb időn belül meg kell kezdeni, a pontos időpontot a Felek Egyedi Szerződéses Megállapodásban állapíthatják meg.",4,1.0,4,0,True,0.25317237,0.25317237
7. A teljesítés helye A teljesítés helyét a Felek Egyedi Szerződéses Megállapodásban állapíthatják meg.,3,1.0,4,1,False,0.2532824,0.23173133
8. Átadás-átvétel menete,5,1.0,4,1,False,0.2535376,0.10591485
8.1. A mennyiségi és minőségi átvétel a Vevő arra meghatalmazott képviselőinek részvételével történik. Az áru mennyiségi ésvagy minőségi ellenőrzését a Vevő az átvétel során ellenőrzi. Az átvétel nem zárja ki a Vevő szerződésszegésből eredő későbbi igényérvényesítésének jogát.,4,1.0,4,0,True,0.2532179,0.2532179
"8.2. A Vevő a mennyiségi átvételt a minőségi átvétel után, későbbi időpontban is elvégezheti. Amennyiben a Vevő hibás terméket észlel, köteles haladéktalanul értesíteni az Eladót a leszállított termékekkel kapcsolatos hibákról, hiányosságokról.",2,1.0,4,2,False,0.25330013,0.2095795
9. A teljesítés ellenértéke,3,1.0,4,1,False,0.25374094,0.23140784
A teljesítésigazolással elismert Egyedi Szerződéses Megállapodásban rögzített összeg.,5,1.0,4,1,False,0.2531443,0.10568853
10. Fizetési feltételek,5,1.0,4,1,False,0.253579,0.105944775
"10.1. Teljesítés igazolása A Vevő a SAP rendszerből Teljesítésigazolást állít ki, melyet elektronikusan megküld az Eladó részére, az Eladó által megadott e-mail címre.",5,1.0,4,1,False,0.25337598,0.10581306
"10.2. A számla a) A számla ellenértéke a Teljesítésigazolásban elismert összeg. b) A számlához csatolni kell az 2. számú melléklet szerinti formátumú SAP Teljesítésigazolást. Ezek hiányában számla nem nyújtható be. c) Felek elektronikus számlázásban állapodnak meg, az elektronikus számlát az eszamlamav.hu e-mail címre kell elküldeni. Az elektronikus számlának meg kell felelnie az Áfa tv. 175. -ában, továbbá a jelen Szerződés 3. sz. mellékletében meghatározott követelményeknek. Amennyiben az 3. sz. mellékletben rögzítettektől eltérő formátumú elektronikus számla érkezik, akkor az megfelelőség hiányában nem minősül számlának, így az nem minősül befogadottnak. Vevő számlázási címe: MÁV Zrt., 1097 Budapest, Könyves Kálmán krt. 36., Adószám: 10856417-2-44. Vevő elfogadja és feldolgozza az olyan elektronikus számlákat, amelyek megfelelnek a jelen pontban meghatározott követelményeknek, valamint az EN 16931-1:2017 számú európai szabványnak és az Európai Bizottság által e szabványhoz az Európai Unió Hivatalos Lapjában közzétett szintaxislistának. d) A megfelelő tartalommal kiállított számla ellenértéke a számla Vevő általi kézhezvételétől számított 30 napos fizetési esedékességgel, átutalással kerül kiegyenlítésre. e) Késedelmes fizetés esetén az Eladó a fizetés esedékességét követő naptól a pénzügyi teljesítés napjáig késedelmi kamat felszámolására jogosult a Ptk. szerinti feltételekkel. f) A Vevő olyan számlát fogad el, amely valamennyi, a számlákra vonatkozó magyar jogszabályi rendelkezésekben rögzített tartalmi kelléket tartalmaz, és amely alapján beazonosítható az Eladó azon teljesítése (kötelezettsége), amellyel összefüggésben a számlát kiállították. g) Amennyiben a számla a hatályos jogszabályoknak illetőleg a jelen ÁSZF előírásainak nem felel meg, a Vevő annak hiánypótlására írásban szólít fel. Ebben az esetben, a Felek által előírt fizetési határidő a megfelelő számla Vevő általi kézhezvételének napján kezdődik, a megelőző időszak vonatkozásában az Eladó késedelmi kamat felszámolására nem jogosult. h) Vevő tételes számlát fogad el. i) A számlázás és kifizetés pénzneme magyar forint (HUF). j) Az Eladó számlája azon a napon számít pénzügyileg teljesítettnek, amikor a Vevő számlavezető pénzintézete a Vevő fizetési számláját az Eladó számlájának összegével megterhelte. k) Vevő előleget nem fizet, fizetési biztosítékot nem ad, egyéb szerződést megerősítő kötelezettség nem terheli. l) Felek megállapodnak abban, hogy amennyiben a jogosultnak a Vevő felé tartozása áll fenn, úgy a Vevő határozza meg a tartozás(ok) elszámolásának rendjét.",1,1.0,4,3,False,0.25276375,0.19986898
11. Engedményezés,5,1.0,4,1,False,0.25346467,0.105874985
"A Vevővel szembeni bármilyen követelés engedményezése (ideértve annak faktorálását is), illetve a Vevővel szembeni bármilyen követelésen zálogjog alapítása csak a Vevő előzetes írásos jóváhagyásával lehetséges. A Vevő írásos jóváhagyása nélküli engedményezéssel, zálogjog alapítással az Eladó szerződésszegést követ el a Vevővel szemben, melynek alapján az Eladót kártérítési felelősség terheli.",3,1.0,4,1,False,0.25293946,0.2319688
12. Szerződésszegés,5,1.0,4,1,False,0.25366652,0.10600606
"12.1. Szerződésszegésnek minősül minden olyan magatartás vagy mulasztás, amelynek során bármely fél a jelen ÁSZF-be, vagy az Egyedi Szerződéses Megállapodásba foglalt kötelezettségét megsérti.",4,1.0,4,0,True,0.25313497,0.25313497
12.2. Eladó a Szerződés megszegésével okozott kárt köteles megtéríteni a Ptk. mindenkor hatályos kárfelelősségi rendelkezéseinek megfelelően.,3,1.0,4,1,False,0.25294876,0.23196831
"12.3. A Vevő a Ptk. 6:138. -a alapján fenntartja a jogát arra, hogy teljesítést az Eladó szerződésszegése esetén is követeljen. Valamint a Vevő fenntartja a jogot arra is, hogy szerződésszegésből eredő igényt utóbb támaszthasson.",5,1.0,4,1,False,0.2529023,0.10554286
"12.4. A szerződő Felek az Eladó nem teljesítése, késedelmes teljesítése, illetve hibás teljesítése esetére kötbérfizetésben állapodnak meg. A kötbér alapja a szerződésszegéssel érintett nettó szerződéses érték.",5,1.0,4,1,False,0.25307366,0.10563972
"12.5. A kötbér mértéke a) késedelem esetén: napi 0,5 , de maximum 20, b) nem teljesítés, azaz meghiúsulás esetén: 20 , c) hibás teljesítés esetén: 15",2,1.0,4,2,False,0.25302458,0.20970067
"Amennyiben a késedelmi kötbér mértéke eléri, vagy meghaladja a 20 -ot, a Vevő jogosult a szerződést az Eladó súlyos szerződésszegésére hivatkozva azonnali hatállyal felmondani és a felmondáshoz fűződő hátrányos jogkövetkezményeket (különösen: nem teljesítési,azaz meghiúsulási kötbér) alkalmazni.",2,1.0,4,2,False,0.2529666,0.20972605
"13. Jótállás, szavatosság",5,1.0,4,1,False,0.2534019,0.10583085
13.1. Jótállás időtartama: az Eladó a leszállított árukra amennyiben az Egyedi Szerződéses Megállapodás eltérő feltételt nem tartalmaz a szerződésszerű teljesítés napjától számított legalább 12 hónapra teljes körű jótállást vállal. Amennyiben a gyártó vagy jogszabály a jótállásra hosszabb időszakot határoz meg úgy ezt kell irányadónak tekinteni.,2,1.0,4,2,False,0.2527367,0.20982143
"13.2. Az Eladó szavatolja, hogy az általa leszállított áru hiba- és hiánymentes, valamint megfelel a hatályos jogszabályokban és a szerződésben, valamint a Vevő idevonatkozó utasításaiban, vasútüzemi előírásaiban foglalt követelményeknek, munkavédelmi, tűzvédelmi, egészségügyi és környezetvédelmi előírásoknak. Az Eladó az áru minőségét minőségi tanúsítvánnyal, műbizonylattal igazolja.",3,1.0,4,1,False,0.25317678,0.23180301
"13.3. Az Eladó szavatolja a leszállított áru per-, teher-, és igénymentes valamint szavatol azért, hogy a leszállított árun harmadik személynek nincs olyan joga, ami akadályozza vagy korlátozza a Vevő tulajdonszerzését, használati jogosultságát. Eladó szavatosságot vállal továbbá azért, hogy a szerződés tárgyán, vagy ennek bármely részén, nem áll fenn harmadik személyeknek olyan szerzői vagyonifelhasználási joga, amely a Vevő a szerződés szerinti felhasználását korlátozná vagy akadályozná. Harmadik személy ilyen korlátozó vagy akadályozó igénnyel való fellépése esetén az Eladó közvetlenül fellép a Vevő jogos érdekei védelmében. Eladónak kártalanítania kell a Vevőt harmadik fél minden olyan igényével szemben, amely szabadalom, védjegy, vagy ipari tervezési jogok, értékesítési, kereskedelmi jogok megsértéséből származik.",2,1.0,4,2,False,0.25289318,0.20975555
13.4. Az Eladó a 13.2. és a 13.3. pontban foglaltak megszegése esetén teljes és korlátlan felelősséggel tartozik a Vevő felé.,5,1.0,4,1,False,0.25323588,0.10573436
14. Szerződés megszűnése,5,1.0,4,1,False,0.25348106,0.10590372
"14.1. A szerződés közös megállapodással bármikor megszüntethető. Megszűnik a szerződés a benne foglalt kötelezettségek maradéktalan teljesítésével, illetve a határozott időtartam lejártával.",4,1.0,4,0,True,0.253117,0.253117
"14.2. A fenti pontban foglalt megszűnésén túlmenően a Felek a szerződést azonnali hatállyal, egyoldalú jognyilatkozattal is megszüntethetik (rendkívüli felmondás) különösen, ha a) az egyik Fél a szerződésben meghatározott és vállalt kötelezettségeit nem teljesítette, és erre a másik Fél megfelelő határidő kitűzésével felszólította és a határidő eredménytelenül telt el (ebben az esetben a szerződés megszűnésében vétlen Fél kártérítési igénnyel is felléphet); b) az illetékes bíróság jogerősen felszámolási eljárás lefolytatását rendeli el a másik Féllel szemben, a csődeljárásról és a felszámolási eljárásról szóló 1991. évi XLIX. törvényben foglalt korlátok figyelembevételével; c) a másik Féllel szemben csődeljárás indult, kivéve a fizetési moratórium időszakát; d) a másik Fél fizetésképtelenségét a bíróság a vonatkozó jogszabályok alapján megállapítja; e) a másik Fél végelszámolását az erre jogosult szerv elhatározza; f) a másik Fél az együttműködési kötelezettségét súlyosan vagy ismétlődően megszegi, vagy egyébként olyan magatartást tanúsít, amely jelen szerződés fenntartását lehetetlenné teszi; g) az egyik Fél a másik Fél vagy a másik Fél szerződő partnerei hírnevét, harmadik személyekkel fennálló üzleti kapcsolatát veszélyeztető magatartást tanúsít.",1,1.0,4,3,False,0.25279278,0.19985706
14.3. A szerződés bármilyen okból történő megszűnése esetén a Felek az addig teljesített szolgáltatásokkal összefüggésben egymással elszámolni tartoznak.,4,1.0,4,0,True,0.25337744,0.25337744
15. Az együttműködési és tájékoztatási kötelezettség,5,1.0,4,1,False,0.25332347,0.10579604
"15.1. A Vevő a megrendelésével egyidejűleg tájékoztatja az Eladót, hogy a jogügyletre a jelen ÁSZF rendelkezései az irányadóak és arról, hogy a jelen ÁSZF a Vevő honlapján megtalálható.",3,1.0,4,1,False,0.25270316,0.23213811
"15.2. A Felek a szerződés megkötése során, és a szerződéses jogviszony ideje alatt kötelesek egymással együttműködni, egymás részére a valóságnak megfelelő adatokat szolgáltatni.",4,1.0,4,0,True,0.25323007,0.25323007
"15.3. Az államháztartásról szóló 2011. évi CXCV. törvény (Áht.) 41. (6) bekezdése alapján Vevő részéről olyan jogi személlyel nem köthető szerződés, illetve létrejött ilyen szerződés alapján nem teljesíthető kifizetés, amely szervezet nem minősül a nemzeti vagyonról szóló 2011. évi CXCVI. törvény (Nvtv.) 3. (1) bekezdés 1. pontja alapján átlátható szervezetnek. Az Eladó köteles a Vevőt tájékoztatni, amennyiben a nevezett jogszabályhely alapján nem minősül átláthatónak. Amennyiben a jogviszony folyamán válna nem átláthatóvá, úgy ezen tényről az Eladó a Vevőt haladéktalanul köteles írásban értesíteni.",1,1.0,4,3,False,0.25255406,0.1999611
